-1,119,119,119,119,119,119,20,20,20
1,19526,5,-31.25,26.86,1039.55,18.31,51.27,-579.22,18.01,22.33,-30.15,-0.00,-0.87,1.74,1.56
2,19538,7,-6.10,-52.73,994.14,37.84,-21.97,-577.39,-23.94,17.03,-28.56,-0.17,-0.94,1.61,1.45
0,19553,6,-43.09,0.73,1007.45,-20.14,89.72,-659.18,20.17,37.18,-29.02,-0.18,-0.97,1.79,1.57
1,19566,7,-18.19,17.82,1019.65,29.91,75.07,-564.58,17.47,22.95,-28.66,-0.06,-0.89,1.83,1.61
2,19580,6,-13.67,-84.84,994.14,-22.58,-26.86,-516.36,-23.94,17.03,-28.56,-0.42,-1.11,1.72,1.51
0,19597,6,-47.85,-15.50,1004.64,57.98,87.89,-576.17,19.17,38.09,-29.82,-0.36,-1.05,1.94,1.66
1,19611,6,-25.02,18.68,1017.09,95.21,75.68,-482.18,16.77,23.29,-30.16,-0.14,-0.88,2.00,1.71
2,19624,7,4.27,-9.52,1019.90,-26.25,-21.97,-480.35,-23.12,16.27,-29.26,-0.20,-0.94,1.81,1.57
0,19639,5,-31.49,-3.42,983.15,32.96,71.41,-576.78,19.17,38.09,-29.82,-0.16,-0.91,1.90,1.63
1,19651,6,-23.68,17.82,1013.43,53.10,48.83,-509.64,16.03,24.07,-30.18,-0.01,-0.80,1.92,1.64
2,19665,7,-0.61,-20.26,1009.28,-5.49,1.22,-510.25,-22.58,15.30,-28.02,-0.10,-0.86,1.79,1.54
0,19683,6,-33.20,-6.59,993.53,11.60,54.93,-596.31,19.04,38.38,-29.63,-0.10,-0.86,1.89,1.60
1,19696,7,-29.05,20.39,1026.73,37.23,40.28,-526.12,15.47,24.23,-29.48,0.04,-0.77,1.93,1.61
2,19710,7,1.59,-26.00,990.48,11.60,-3.05,-529.17,-22.17,15.27,-28.66,-0.06,-0.82,1.78,1.50
0,19724,6,-48.34,-19.90,1006.10,4.27,75.68,-612.18,17.90,39.22,-30.21,-0.13,-0.87,1.95,1.61
1,19738,6,-28.56,1.22,1015.63,41.50,67.75,-528.56,14.70,25.06,-29.50,-0.06,-0.81,2.01,1.66
2,19756,6,4.15,-9.89,1012.33,-4.88,-20.75,-515.14,-20.92,14.06,-27.78,-0.10,-0.85,1.82,1.50
0,19786,8,-46.88,-30.15,964.97,26.25,34.79,-615.84,17.31,39.75,-29.39,-0.15,-0.89,1.98,1.57
1,19802,6,-37.11,-14.77,999.63,59.20,-6.10,-545.04,13.68,25.57,-29.31,-0.11,-0.84,1.98,1.53
2,19816,6,13.18,3.30,982.54,-10.99,58.59,-536.50,-19.93,13.50,-28.61,-0.10,-0.85,1.87,1.48
0,19829,6,-52.00,-39.31,981.69,25.02,1.83,-623.78,16.46,40.16,-28.96,-0.22,-0.91,1.95,1.50
1,19843,7,-40.65,-20.26,1001.59,54.32,-3.66,-547.49,12.37,25.98,-29.30,-0.22,-0.89,1.97,1.49
2,19860,6,14.16,25.02,970.83,-6.10,36.62,-548.71,-18.52,12.78,-28.11,-0.11,-0.84,1.83,1.41
0,19873,6,-45.78,-37.48,974.00,15.87,28.08,-642.09,15.63,40.49,-29.08,-0.24,-0.91,1.93,1.45
1,19888,6,-37.96,-15.75,1000.61,48.83,20.75,-578.00,11.19,26.65,-29.47,-0.22,-0.89,1.97,1.47
2,19901,6,5.37,8.54,958.98,-7.32,10.99,-579.22,-17.90,12.27,-27.21,-0.18,-0.87,1.82,1.37
0,19915,6,-46.63,-41.38,978.64,27.47,60.42,-667.72,14.00,40.88,-29.02,-0.30,-0.94,1.96,1.47
1,19933,5,-30.15,-20.87,992.80,70.19,51.88,-590.21,11.19,26.65,-29.47,-0.26,-0.88,2.03,1.51
2,19945,5,0.12,20.87,976.32,-22.58,-13.43,-584.11,-17.90,12.27,-27.21,-0.18,-0.85,1.87,1.40
0,19958,6,-34.42,-37.23,970.21,36.01,74.46,-678.71,13.18,41.46,-28.85,-0.27,-0.90,1.98,1.48
1,19972,6,-25.76,-18.07,999.51,65.31,59.20,-610.96,10.45,27.01,-28.80,-0.24,-0.85,2.02,1.52
2,19986,6,-2.20,23.19,991.82,-15.26,-12.21,-616.46,-17.29,11.95,-27.20,-0.15,-0.82,1.87,1.41
0,19999,5,-37.23,-42.36,960.57,33.57,56.76,-711.67,13.18,41.46,-28.85,-0.28,-0.88,1.96,1.47
1,20017,6,-32.47,-17.21,984.74,69.58,18.31,-640.87,9.50,26.78,-28.80,-0.21,-0.81,1.99,1.47
2,20030,6,7.81,32.84,997.31,-22.58,39.67,-650.63,-15.82,10.50,-27.86,-0.10,-0.77,1.87,1.40
0,20044,6,-53.83,-41.14,977.54,33.57,6.71,-751.34,12.54,41.21,-29.49,-0.21,-0.82,1.97,1.44
1,20058,6,-46.02,-18.43,1004.15,69.58,-4.88,-679.93,8.45,27.59,-28.47,-0.18,-0.77,2.01,1.44
2,20071,6,13.55,18.31,973.51,-22.58,42.11,-681.15,-14.60,10.41,-26.94,-0.12,-0.77,1.86,1.37
0,20089,7,-60.79,-40.16,995.36,44.56,36.62,-772.71,10.71,41.83,-29.82,-0.20,-0.80,2.04,1.46
1,20103,6,-48.10,-20.75,1019.17,89.11,37.23,-698.24,7.10,27.92,-29.15,-0.16,-0.73,2.13,1.52
2,20117,6,6.23,10.50,942.50,-43.95,-21.36,-698.24,-13.95,10.62,-27.87,-0.16,-0.77,1.93,1.38
0,20130,6,-56.64,-43.33,1009.64,83.01,107.42,-784.91,9.58,42.11,-29.16,-0.21,-0.76,2.16,1.55
1,20145,6,-38.70,-21.00,1016.24,130.62,108.03,-706.18,5.79,27.72,-28.76,-0.11,-0.64,2.30,1.68
2,20158,5,-8.67,14.40,972.53,-87.28,-94.60,-698.24,-13.95,10.62,-27.87,-0.15,-0.72,2.06,1.48
0,20175,7,-32.23,-29.42,955.08,98.27,152.59,-795.90,8.79,42.20,-29.14,-0.10,-0.64,2.30,1.71
1,20189,5,-30.03,-7.81,990.36,111.08,121.46,-738.53,5.79,27.72,-28.76,0.01,-0.53,2.41,1.82
2,20202,6,-7.93,31.49,1010.25,-34.18,-67.75,-751.34,-12.74,10.00,-27.09,0.09,-0.52,2.18,1.64
0,20232,8,-43.21,-32.23,956.42,22.58,101.93,-850.83,7.85,42.07,-28.61,0.01,-0.58,2.50,1.88
1,20247,6,-31.74,-15.99,981.81,43.33,62.87,-767.82,4.06,27.37,-27.86,0.01,-0.57,2.54,1.93
2,20263,7,-12.21,-11.23,974.37,-1.22,3.66,-758.06,-10.06,10.39,-26.56,-0.04,-0.62,2.42,1.84
0,20278,6,-51.15,-34.30,973.88,23.80,51.88,-831.30,6.31,42.00,-28.72,-0.15,-0.68,2.53,1.92
1,20291,5,-28.44,-22.09,982.06,68.97,37.23,-742.80,4.06,27.37,-27.86,-0.15,-0.65,2.51,1.92
2,20304,6,-17.46,-12.45,969.60,-24.41,6.71,-723.88,-10.06,10.39,-26.56,-0.22,-0.72,2.42,1.85
0,20317,6,-45.29,-54.93,942.87,49.44,46.39,-795.29,4.55,41.74,-28.49,-0.37,-0.80,2.50,1.91
1,20331,6,-33.57,-26.86,969.36,79.35,21.36,-713.50,1.99,27.76,-28.43,-0.36,-0.76,2.49,1.90
2,20348,7,-0.98,40.89,964.84,-15.87,23.19,-726.32,-8.81,10.88,-27.45,-0.19,-0.71,2.36,1.81
0,20362,6,-50.42,-56.76,950.56,6.71,36.62,-818.48,3.60,41.21,-28.20,-0.40,-0.84,2.45,1.87
1,20376,6,-34.79,-41.87,983.52,15.87,32.35,-731.81,0.68,26.99,-29.39,-0.53,-0.93,2.46,1.88
2,20389,7,-14.65,-0.49,952.88,37.84,3.05,-718.99,-7.51,11.46,-27.56,-0.44,-0.88,2.36,1.80
0,20404,5,-50.78,-66.53,957.76,-21.36,61.04,-782.47,3.60,41.21,-28.20,-0.72,-1.06,2.48,1.89
1,20420,6,-30.64,-36.13,987.67,17.09,45.78,-689.09,-0.33,27.12,-28.88,-0.78,-1.13,2.50,1.91
2,20433,7,-6.23,26.12,963.75,30.52,-7.93,-683.59,-6.27,12.13,-28.22,-0.58,-1.02,2.34,1.80
0,20448,6,-41.63,-54.32,970.09,-23.19,75.68,-767.82,2.59,41.09,-28.53,-0.80,-1.18,2.45,1.88
1,20461,6,-28.20,-38.33,993.16,-1.83,61.65,-691.53,-1.50,25.96,-28.81,-0.90,-1.26,2.47,1.91
2,20475,7,-11.23,26.00,987.06,48.83,-15.26,-689.09,-5.18,13.27,-27.38,-0.67,-1.13,2.32,1.80
0,20489,6,-41.02,-67.63,970.09,-30.52,66.53,-769.65,1.40,40.12,-28.72,-0.94,-1.32,2.41,1.87
1,20507,6,-25.02,-41.38,1005.13,5.49,46.39,-681.15,-2.61,24.57,-28.32,-1.03,-1.40,2.42,1.88
2,20520,6,-15.75,14.16,980.10,42.11,-3.66,-674.44,-5.18,13.27,-27.38,-0.85,-1.30,2.31,1.80
0,20534,6,-40.04,-63.84,998.90,-23.80,71.41,-750.12,0.11,38.88,-28.17,-1.08,-1.47,2.40,1.87
1,20547,5,-19.53,-45.78,1021.97,17.70,68.36,-651.25,-2.61,24.57,-28.32,-1.16,-1.53,2.39,1.89
2,20560,7,-16.72,12.08,973.88,18.31,-32.96,-635.99,-4.44,13.81,-28.22,-1.00,-1.46,2.25,1.77
0,20578,6,-34.06,-69.09,1005.37,17.09,109.25,-712.28,-0.59,38.11,-29.58,-1.18,-1.58,2.41,1.91
1,20592,6,-20.39,-49.44,1020.26,65.92,109.86,-630.49,-3.55,24.39,-28.50,-1.21,-1.58,2.46,1.98
2,20605,7,-9.64,49.32,989.62,-20.75,-68.97,-625.61,-3.80,14.58,-28.98,-0.95,-1.47,2.24,1.79
0,20620,6,-29.42,-79.35,984.13,45.17,135.50,-717.77,-1.33,37.88,-29.37,-1.15,-1.58,2.38,1.92
1,20633,6,-15.75,-60.55,996.83,82.40,105.59,-639.04,-4.32,23.61,-29.70,-1.21,-1.58,2.41,1.98
2,20647,7,-18.07,52.37,1012.08,-30.52,-48.22,-631.10,-3.15,15.41,-28.82,-0.95,-1.49,2.25,1.83
0,20680,8,-42.60,-91.43,961.55,40.89,69.58,-716.55,-1.77,36.98,-29.46,-1.14,-1.62,2.48,1.98
1,20697,6,-31.49,-79.22,995.97,64.70,47.61,-633.54,-4.15,23.50,-29.68,-1.28,-1.69,2.51,1.99
2,20710,6,-1.22,40.65,974.85,-12.82,-6.71,-620.12,-2.88,15.92,-28.03,-1.04,-1.58,2.33,1.86
0,20723,7,-54.32,-103.03,977.17,21.97,68.97,-690.92,-2.29,36.30,-29.36,-1.36,-1.78,2.48,1.96
1,20738,6,-31.37,-74.10,1001.71,54.93,62.26,-599.98,-4.58,21.91,-29.03,-1.49,-1.85,2.51,1.99
2,20754,6,0.12,49.44,958.13,-6.71,-34.18,-587.16,-1.68,16.60,-28.20,-1.19,-1.72,2.28,1.80
0,20768,5,-47.00,-86.55,973.27,26.25,105.59,-667.72,-2.29,36.30,-29.36,-1.43,-1.86,2.44,1.92
1,20781,6,-33.81,-61.40,995.00,64.09,95.83,-589.60,-5.26,21.62,-29.58,-1.50,-1.89,2.53,2.01
2,20795,6,-4.39,33.08,961.91,-26.25,-66.53,-579.22,-1.66,17.69,-28.48,-1.29,-1.81,2.28,1.80
0,20808,6,-44.19,-92.29,957.89,51.27,127.56,-648.19,-2.29,36.16,-29.55,-1.52,-1.94,2.47,1.96
1,20823,6,-21.85,-75.20,985.35,75.68,109.25,-565.19,-5.52,20.90,-29.14,-1.62,-1.98,2.53,2.03
2,20840,6,-9.16,49.32,1006.96,-6.71,-47.00,-548.10,-1.45,17.87,-28.75,-1.32,-1.86,2.31,1.83
0,20854,6,-34.79,-87.04,958.50,-1.22,86.67,-626.83,-2.47,35.25,-29.48,-1.59,-2.04,2.40,1.91
1,20868,6,-21.85,-62.99,991.33,23.19,57.98,-549.93,-6.16,20.40,-28.93,-1.71,-2.12,2.40,1.91
2,20882,5,-6.84,36.13,988.53,20.14,0.61,-540.16,-1.45,17.87,-28.75,-1.42,-1.97,2.26,1.81
0,20894,6,-41.99,-92.41,990.23,4.27,53.71,-614.62,-3.19,34.48,-29.68,-1.69,-2.14,2.34,1.86
1,20912,6,-27.95,-54.32,1021.73,39.06,45.78,-534.67,-6.14,20.18,-29.16,-1.72,-2.17,2.36,1.86
2,20926,6,4.88,41.63,968.51,0.00,-11.60,-531.62,-0.89,19.31,-28.83,-1.42,-2.03,2.16,1.71
0,20939,6,-48.58,-77.88,1017.21,32.35,99.49,-617.07,-3.69,33.12,-28.89,-1.59,-2.13,2.33,1.83
1,20954,5,-34.06,-45.29,1024.17,81.79,98.88,-538.94,-6.14,20.18,-29.16,-1.56,-2.08,2.41,1.91
2,20966,6,9.52,34.42,993.29,-47.00,-70.19,-529.17,-0.46,19.18,-28.33,-1.37,-2.03,2.12,1.67
0,20980,6,-56.64,-75.44,989.87,79.96,128.78,-612.79,-3.45,33.40,-29.35,-1.48,-2.06,2.36,1.86
1,20998,6,-47.73,-63.11,1000.61,119.02,104.98,-529.17,-7.04,19.01,-28.78,-1.43,-1.98,2.56,2.01
2,21011,6,22.46,36.50,1024.41,-61.04,-41.50,-514.53,-0.21,20.43,-28.64,-1.27,-1.95,2.24,1.77
0,21025,5,-70.31,-89.72,955.69,78.74,62.26,-592.04,-3.45,33.40,-29.35,-1.46,-2.02,2.45,1.90
1,21039,6,-50.66,-65.80,984.86,109.25,29.91,-505.37,-7.03,18.51,-30.30,-1.48,-2.00,2.52,1.93
2,21052,6,26.12,30.15,992.55,-52.49,30.52,-480.35,0.21,20.68,-28.69,-1.33,-1.96,2.28,1.79
0,21069,6,-72.02,-83.98,969.12,69.58,18.31,-554.20,-3.64,32.08,-30.35,-1.47,-2.02,2.45,1.85
1,21084,6,-59.57,-59.69,1002.81,95.83,9.77,-478.52,-7.12,18.09,-29.08,-1.48,-2.00,2.53,1.88
2,21097,6,38.82,56.88,953.98,-30.52,18.31,-474.24,0.35,21.06,-28.81,-1.18,-1.87,2.21,1.69
0,21128,8,-71.29,-76.54,978.88,47.61,75.68,-573.73,-4.57,32.78,-30.26,-1.27,-1.93,2.56,1.90
1,21143,6,-45.90,-52.98,990.23,87.28,90.94,-483.40,-7.28,17.96,-29.39,-1.27,-1.90,2.70,2.01
2,21157,7,13.67,14.40,970.83,-33.57,-54.93,-462.04,1.25,21.75,-28.21,-1.16,-1.88,2.38,1.77
0,21174,6,-49.19,-64.58,935.79,34.18,109.86,-534.67,-4.66,32.37,-30.04,-1.30,-1.96,2.60,1.94
1,21187,6,-33.33,-31.74,977.91,43.95,87.28,-460.82,-7.67,17.20,-30.14,-1.29,-1.94,2.66,2.01
2,21201,7,3.17,9.16,985.11,25.63,-29.30,-456.54,0.27,22.20,-29.08,-1.13,-1.85,2.43,1.83
0,21215,6,-46.39,-60.67,965.09,-24.41,84.84,-535.89,-4.22,31.37,-29.97,-1.33,-2.00,2.56,1.93
1,21229,6,-20.87,-38.82,992.80,9.77,70.80,-436.40,-7.74,16.58,-29.91,-1.38,-2.04,2.55,1.94
2,21242,10,-0.73,2.44,968.14,24.41,-31.74,-412.60,0.27,22.20,-29.08,-1.25,-1.97,2.34,1.78
0,21260,6,-36.01,-59.33,971.92,-6.71,96.44,-490.11,-4.97,30.57,-30.43,-1.42,-2.10,2.48,1.89
1,21273,6,-26.00,-33.81,1000.61,20.14,83.62,-418.09,-7.19,15.67,-29.71,-1.43,-2.11,2.52,1.94
2,21287,7,8.42,37.11,977.54,24.41,-43.33,-416.26,0.37,22.83,-28.42,-1.14,-1.95,2.26,1.73
0,21301,6,-38.82,-69.09,985.35,-9.16,108.64,-502.32,-4.37,30.29,-30.66,-1.35,-2.09,2.39,1.84
1,21315,6,-26.12,-49.68,1000.85,19.53,92.77,-438.23,-6.81,15.00,-29.68,-1.43,-2.13,2.45,1.90
2,21332,7,11.84,62.50,1000.61,25.63,-39.67,-433.96,0.07,24.22,-28.48,-1.04,-1.92,2.17,1.66
0,21346,7,-38.33,-80.93,974.37,-15.26,87.28,-534.67,-4.14,29.08,-30.36,-1.32,-2.09,2.28,1.74
1,21360,5,-39.43,-64.33,1001.95,13.43,66.53,-467.53,-6.81,15.00,-29.68,-1.47,-2.18,2.36,1.80
2,21372,7,23.44,63.84,997.44,35.40,-18.31,-466.92,0.22,24.22,-29.17,-1.06,-1.94,2.08,1.59
0,21387,5,-61.04,-99.12,978.27,-18.92,73.85,-556.64,-4.14,29.08,-30.36,-1.42,-2.15,2.27,1.71
1,21399,10,-49.19,-81.54,996.95,15.87,49.44,-479.13,-7.53,14.64,-29.94,-1.63,-2.27,2.37,1.76
2,21417,7,30.27,61.89,996.09,17.09,12.21,-465.70,0.13,24.82,-28.96,-1.23,-2.07,2.10,1.58
0,21431,6,-66.16,-102.54,979.00,5.49,37.23,-548.71,-4.28,28.32,-30.29,-1.56,-2.26,2.27,1.66
1,21445,6,-55.66,-74.22,1008.54,39.67,17.70,-478.52,-6.79,13.61,-29.58,-1.69,-2.32,2.36,1.69
2,21458,7,30.15,71.41,973.02,7.93,15.26,-475.46,0.50,25.59,-28.88,-1.27,-2.10,2.09,1.52
0,21473,6,-59.20,-92.29,996.34,1.22,58.59,-567.02,-4.08,27.37,-30.49,-1.55,-2.26,2.25,1.61
1,21490,6,-48.10,-67.50,1009.64,29.91,65.31,-504.76,-7.26,12.40,-29.47,-1.66,-2.33,2.39,1.70
2,21504,5,24.78,68.36,986.33,12.21,-28.69,-502.93,0.50,25.59,-28.88,-1.25,-2.10,2.09,1.49
0,21517,6,-52.49,-88.99,974.49,2.44,90.94,-595.09,-4.06,26.77,-30.27,-1.53,-2.26,2.28,1.62
1,21530,6,-39.92,-67.50,994.02,30.52,68.36,-523.07,-7.06,11.99,-29.85,-1.65,-2.33,2.36,1.68
2,21544,7,9.03,44.31,999.39,18.92,-10.38,-518.19,-0.46,26.35,-29.36,-1.34,-2.15,2.15,1.53
0,21574,8,-43.82,-84.35,970.34,-15.87,56.15,-593.26,-4.17,25.52,-30.58,-1.63,-2.40,2.34,1.61
1,21601,6,-34.06,-61.52,1001.71,10.99,31.74,-513.92,-6.84,10.91,-31.14,-1.74,-2.49,2.39,1.60
2,21614,6,11.60,52.25,969.60,27.47,16.48,-512.08,0.04,27.38,-29.77,-1.37,-2.27,2.19,1.47
0,21628,7,-51.15,-93.51,1002.81,-0.61,55.54,-597.53,-4.08,24.94,-30.93,-1.64,-2.43,2.31,1.55
1,21642,6,-35.64,-61.40,1021.48,45.17,56.76,-519.41,-6.57,10.31,-29.50,-1.71,-2.45,2.36,1.59
2,21656,5,10.13,67.99,970.34,-12.21,-34.18,-522.46,0.04,27.38,-29.77,-1.33,-2.24,2.12,1.41
0,21672,7,-32.10,-71.53,989.87,34.79,108.64,-624.39,-3.97,24.24,-31.08,-1.46,-2.31,2.28,1.54
1,21687,6,-29.66,-46.39,1007.93,72.02,101.32,-560.91,-6.53,9.59,-30.68,-1.45,-2.26,2.37,1.62
2,21700,6,2.69,60.30,988.65,-23.80,-58.59,-572.51,-0.40,28.34,-28.30,-1.14,-2.10,2.12,1.42
0,21714,7,-37.11,-83.62,983.28,40.89,123.29,-668.95,-3.77,23.44,-30.54,-1.35,-2.19,2.28,1.55
1,21728,6,-21.12,-56.52,1006.35,71.41,105.59,-594.48,-6.48,8.94,-29.83,-1.39,-2.17,2.34,1.62
2,21742,6,-10.38,55.05,1013.79,-10.99,-55.54,-592.04,-1.15,28.83,-28.96,-1.09,-2.01,2.14,1.45
0,21760,6,-18.07,-66.16,979.25,9.77,108.03,-688.48,-3.31,22.33,-31.12,-1.26,-2.11,2.25,1.55
1,21774,6,-6.96,-35.52,1006.96,33.57,80.57,-620.73,-5.53,7.58,-30.69,-1.27,-2.10,2.22,1.55
2,21787,6,-30.64,29.79,997.07,7.93,-26.25,-628.66,-0.95,29.75,-28.61,-1.05,-1.97,2.15,1.46
0,21801,7,-5.49,-50.66,995.24,18.31,83.01,-718.38,-2.54,21.55,-31.04,-1.16,-2.02,2.13,1.47
1,21815,5,10.25,-19.17,998.05,63.48,61.04,-644.53,-5.53,7.58,-30.69,-1.08,-1.93,2.01,1.41
2,21832,6,-46.75,27.95,1031.62,-17.70,4.88,-651.86,-1.83,30.31,-29.06,-0.93,-1.86,2.06,1.39
0,21846,5,-0.37,-57.98,950.07,28.08,21.36,-743.41,-2.54,21.55,-31.04,-1.07,-1.92,1.95,1.31
1,21858,7,11.11,-43.09,986.21,48.83,-23.19,-662.84,-4.93,6.54,-31.05,-1.11,-1.92,1.73,1.14
2,21872,6,-51.64,4.88,980.71,6.10,84.23,-648.19,-2.51,30.87,-29.42,-1.00,-1.85,1.93,1.26
0,21885,7,-8.79,-73.49,986.82,0.00,-17.09,-714.72,-2.34,19.95,-30.82,-1.23,-1.98,1.81,1.15
1,21900,6,14.89,-35.03,1011.35,30.52,-14.65,-626.22,-5.31,5.81,-31.40,-1.25,-1.97,1.61,0.99
2,21917,5,-46.75,24.66,944.70,0.00,33.57,-618.90,-2.51,30.87,-29.42,-1.05,-1.87,1.74,1.05
0,21931,6,4.76,-46.39,988.16,28.69,43.95,-711.67,-1.77,19.56,-30.99,-1.13,-1.90,1.66,0.99
1,21944,6,15.01,-26.73,995.12,86.06,43.95,-637.21,-4.81,4.86,-31.15,-1.05,-1.80,1.54,0.92
2,21957,6,-46.75,31.13,958.86,-39.67,-9.77,-635.99,-2.66,31.13,-28.64,-0.90,-1.74,1.61,0.92
0,21971,7,3.17,-64.21,951.17,59.81,73.24,-726.32,-1.78,18.66,-31.48,-1.03,-1.77,1.58,0.91
1,21989,6,14.40,-48.83,978.88,75.07,48.22,-657.35,-3.83,3.93,-31.16,-1.03,-1.73,1.49,0.84
2,22002,6,-50.29,42.72,981.69,-3.66,-3.66,-656.74,-2.69,31.47,-27.83,-0.79,-1.59,1.59,0.86
0,22033,8,-1.59,-76.66,951.54,-26.86,54.93,-731.81,-0.95,18.08,-31.46,-1.13,-1.86,1.64,0.85
1,22049,6,12.33,-60.30,991.21,-12.21,50.05,-637.21,-3.28,3.21,-31.49,-1.32,-1.98,1.55,0.80
2,22063,6,-42.72,35.40,950.56,61.04,-17.70,-624.39,-3.77,32.40,-28.02,-1.00,-1.76,1.60,0.78
0,22076,7,-2.20,-71.41,970.34,-44.56,92.16,-710.45,-0.90,16.92,-31.01,-1.28,-1.95,1.61,0.82
1,22093,6,5.25,-51.27,992.07,-11.60,87.28,-628.05,-3.31,1.93,-30.09,-1.41,-2.04,1.61,0.84
2,22107,6,-43.82,32.71,959.47,54.32,-53.10,-625.00,-4.60,33.02,-27.75,-1.11,-1.84,1.62,0.78
0,22121,6,-7.57,-84.23,970.21,-32.96,119.63,-699.46,0.06,16.08,-31.20,-1.42,-2.04,1.69,0.86
1,22134,6,9.52,-61.89,979.00,-0.61,100.10,-614.01,-2.01,1.57,-30.29,-1.58,-2.13,1.66,0.88
2,22148,6,-38.94,45.90,974.85,34.18,-45.17,-606.69,-5.38,34.74,-29.22,-1.23,-1.92,1.65,0.81
0,22166,6,-9.89,-91.80,958.62,-14.65,100.10,-690.92,1.65,15.05,-31.64,-1.55,-2.13,1.74,0.90
1,22179,6,4.15,-69.95,984.99,13.43,77.51,-608.52,-1.39,0.29,-31.18,-1.71,-2.22,1.70,0.89
2,22194,6,-29.79,69.09,981.57,37.23,-26.25,-604.86,-5.26,35.22,-28.43,-1.26,-1.95,1.67,0.83
0,22207,5,-9.64,-87.65,960.69,-26.86,83.62,-700.07,1.65,15.05,-31.64,-1.57,-2.14,1.69,0.86
1,22220,5,-5.62,-61.52,1000.61,4.88,64.70,-623.17,-1.39,0.29,-31.18,-1.70,-2.22,1.67,0.86
2,22233,6,-24.29,61.77,970.95,47.00,-26.86,-627.44,-6.23,36.65,-28.20,-1.27,-1.95,1.62,0.79
0,22250,6,-18.19,-77.27,980.71,-29.30,95.83,-721.44,2.36,14.61,-30.48,-1.54,-2.14,1.74,0.88
1,22264,6,-5.00,-56.40,1013.67,3.66,83.62,-639.04,-0.20,-0.59,-31.35,-1.65,-2.20,1.74,0.91
2,22278,5,-30.40,26.25,980.10,43.95,-54.32,-628.05,-6.23,36.65,-28.20,-1.38,-2.03,1.68,0.82
0,22291,6,-17.82,-73.61,989.26,-26.86,119.02,-709.84,3.54,13.26,-30.46,-1.62,-2.18,1.79,0.93
1,22304,6,2.56,-49.80,1001.83,12.82,100.71,-615.23,0.28,-1.48,-31.01,-1.69,-2.22,1.78,0.96
2,22319,10,-34.67,17.58,988.53,21.36,-53.10,-600.59,-7.69,38.15,-28.56,-1.47,-2.09,1.73,0.87
0,22336,6,-14.04,-77.64,981.69,6.10,111.69,-671.39,4.83,12.99,-30.97,-1.67,-2.21,1.85,0.98
1,22350,6,0.49,-48.22,1009.40,34.79,94.60,-586.55,2.28,-1.86,-31.26,-1.70,-2.22,1.84,1.00
2,22364,6,-28.93,35.03,996.58,26.86,-50.05,-583.50,-8.76,38.31,-28.83,-1.41,-2.04,1.77,0.90
0,22377,7,-17.46,-75.20,992.31,-12.82,111.69,-661.62,5.91,12.37,-31.48,-1.63,-2.17,1.86,0.99
1,22391,6,7.08,-56.52,1007.08,28.08,98.88,-572.51,3.15,-2.59,-31.34,-1.70,-2.21,1.83,1.00
2,22409,6,-38.57,26.12,997.68,-1.22,-51.27,-545.04,-9.89,38.89,-28.19,-1.48,-2.10,1.77,0.89
0,22423,6,-3.17,-71.66,973.39,15.26,108.64,-625.61,6.48,11.74,-31.21,-1.65,-2.19,1.80,0.94
1,22436,7,7.81,-48.10,999.15,39.67,82.40,-548.10,4.76,-2.87,-31.87,-1.68,-2.18,1.75,0.93
2,22451,6,-35.03,41.14,1001.59,17.09,-23.19,-549.32,-11.10,38.49,-29.47,-1.38,-2.01,1.73,0.88
0,22480,9,-10.62,-83.01,969.24,-5.49,65.31,-624.39,7.65,11.73,-31.77,-1.64,-2.20,1.84,0.92
1,22497,6,2.44,-55.54,994.14,26.25,35.40,-538.94,5.79,-2.88,-30.96,-1.71,-2.23,1.75,0.86
2,22513,6,-23.68,40.41,987.92,25.63,20.14,-535.89,-11.71,39.39,-28.71,-1.39,-2.03,1.76,0.84
0,22526,7,-19.41,-71.29,982.18,-16.48,37.84,-623.17,9.13,10.91,-31.73,-1.60,-2.17,1.76,0.84
1,22541,6,-9.52,-48.46,1015.63,15.87,31.74,-543.82,5.80,-3.36,-32.50,-1.66,-2.20,1.72,0.81
2,22554,6,-19.90,15.50,967.65,23.80,-8.54,-527.95,-12.37,40.28,-28.92,-1.45,-2.06,1.67,0.75
0,22568,6,-24.17,-67.87,998.29,-7.93,78.12,-606.08,9.13,10.91,-31.73,-1.63,-2.17,1.74,0.81
1,22585,6,-7.93,-36.13,1009.77,29.91,79.35,-522.46,6.75,-3.23,-32.47,-1.61,-2.15,1.78,0.85
2,22598,6,-17.58,15.87,983.03,3.66,-42.11,-518.19,-12.94,40.08,-28.76,-1.43,-2.04,1.68,0.74
0,22612,7,-25.27,-59.69,986.69,15.26,104.37,-602.42,9.77,11.04,-31.99,-1.55,-2.10,1.80,0.85
1,22626,6,-5.00,-41.14,1000.24,55.54,86.67,-515.14,6.75,-3.23,-32.47,-1.54,-2.07,1.79,0.87
2,22639,5,-28.20,-9.77,1000.98,-10.38,-38.45,-496.83,-12.94,40.08,-28.76,-1.48,-2.04,1.73,0.80
0,22652,7,-17.82,-67.14,967.04,23.80,84.23,-554.81,10.79,10.45,-31.52,-1.63,-2.11,1.80,0.86
1,22670,6,4.03,-38.45,992.31,48.22,53.10,-463.87,7.81,-3.78,-31.52,-1.59,-2.07,1.74,0.83
